Sid,Symbol,Interval,OpenValue,LowValue,CloseValue,HighValue,VolumeValue,StartDateTime,EndDateTime
3970,ETHUSDT,1h,1657.46,1659.5,1641.56,1655.24,24294.05,2023-03-02 00:00:00.000,2023-03-02 00:59:59.000
3971,ETHUSDT,1h,1655.25,1660.34,1654.24,1656.56,12156.57,2023-03-02 01:00:00.000,2023-03-02 01:59:59.000
3972,ETHUSDT,1h,1656.55,1657.88,1651.17,1655.01,7354,2023-03-02 02:00:00.000,2023-03-02 02:59:59.000
3973,ETHUSDT,1h,1655.01,1655.19,1631.03,1634.79,24458.84,2023-03-02 03:00:00.000,2023-03-02 03:59:59.000
3974,ETHUSDT,1h,1634.79,1644.07,1631.44,1642.54,19146.49,2023-03-02 04:00:00.000,2023-03-02 04:59:59.000
3975,ETHUSDT,1h,1642.54,1659.1,1639.12,1657.01,20092.8,2023-03-02 05:00:00.000,2023-03-02 05:59:59.000
3976,ETHUSDT,1h,1657,1658.2,1648,1656.53,10894.58,2023-03-02 06:00:00.000,2023-03-02 06:59:59.000
3977,ETHUSDT,1h,1656.52,1666.19,1652.91,1665.22,23711.07,2023-03-02 07:00:00.000,2023-03-02 07:59:59.000
3978,ETHUSDT,1h,1665.23,1677.86,1658.44,1658.85,25453.25,2023-03-02 08:00:00.000,2023-03-02 08:59:59.000
3979,ETHUSDT,1h,1658.86,1660.99,1644.43,1650,23185.19,2023-03-02 09:00:00.000,2023-03-02 09:59:59.000
3980,ETHUSDT,1h,1650,1652.4,1644.99,1648.18,11901.18,2023-03-02 10:00:00.000,2023-03-02 10:59:59.000
3981,ETHUSDT,1h,1648.18,1651.07,1644.12,1647.94,11597.01,2023-03-02 11:00:00.000,2023-03-02 11:59:59.000
3982,ETHUSDT,1h,1647.95,1651.41,1646.29,1651.25,7941.54,2023-03-02 12:00:00.000,2023-03-02 12:59:59.000
3983,ETHUSDT,1h,1651.25,1651.47,1642.02,1644.42,8665.039,2023-03-02 13:00:00.000,2023-03-02 13:59:59.000
3984,ETHUSDT,1h,1644.42,1648.15,1639.08,1645.44,15774.45,2023-03-02 14:00:00.000,2023-03-02 14:59:59.000
3985,ETHUSDT,1h,1645.45,1646.18,1640.23,1644.22,13372.98,2023-03-02 15:00:00.000,2023-03-02 15:59:59.000
3986,ETHUSDT,1h,1644.21,1648.69,1637.72,1646.6,23990.23,2023-03-02 16:00:00.000,2023-03-02 16:59:59.000
3987,ETHUSDT,1h,1646.6,1647.59,1641,1642.08,11541.03,2023-03-02 17:00:00.000,2023-03-02 17:59:59.000
3988,ETHUSDT,1h,1642.08,1643.11,1637.57,1640.81,12064.08,2023-03-02 18:00:00.000,2023-03-02 18:59:59.000
3989,ETHUSDT,1h,1640.81,1645.34,1640.29,1644.49,9998.599,2023-03-02 19:00:00.000,2023-03-02 19:59:59.000
3990,ETHUSDT,1h,1644.49,1645.26,1632.38,1634.99,19802.27,2023-03-02 20:00:00.000,2023-03-02 20:59:59.000
3991,ETHUSDT,1h,1634.99,1637.99,1626.19,1628.33,36153.02,2023-03-02 21:00:00.000,2023-03-02 21:59:59.000
3992,ETHUSDT,1h,1628.33,1631.35,1619.18,1626.88,33609.57,2023-03-02 22:00:00.000,2023-03-02 22:59:59.000
3993,ETHUSDT,1h,1626.87,1631.93,1622.78,1628.31,18768.83,2023-03-02 23:00:00.000,2023-03-02 23:59:59.000
3994,ETHUSDT,1h,1628.31,1631,1621.45,1625.03,18309.44,2023-03-03 00:00:00.000,2023-03-03 00:59:59.000
3995,ETHUSDT,1h,1625.02,1628.95,1621.72,1625.05,10319.69,2023-03-03 01:00:00.000,2023-03-03 01:59:59.000
3996,ETHUSDT,1h,1625.05,1638.97,1622.86,1638,15203.77,2023-03-03 02:00:00.000,2023-03-03 02:59:59.000
3997,ETHUSDT,1h,1637.99,1652.48,1637.96,1648.48,34174.74,2023-03-03 03:00:00.000,2023-03-03 03:59:59.000
3998,ETHUSDT,1h,1648.47,1651.51,1642.37,1644.33,15229.95,2023-03-03 04:00:00.000,2023-03-03 04:59:59.000
3999,ETHUSDT,1h,1644.33,1647.42,1640.51,1640.51,22894.46,2023-03-03 05:00:00.000,2023-03-03 05:59:59.000
4000,ETHUSDT,1h,1640.52,1658,1640.51,1648.78,12070.02,2023-03-03 06:00:00.000,2023-03-03 06:59:59.000
4001,ETHUSDT,1h,1648.78,1650.86,1644.3,1647.86,11003.47,2023-03-03 07:00:00.000,2023-03-03 07:59:59.000
4002,ETHUSDT,1h,1647.86,1649.25,1642.11,1643.06,10830.23,2023-03-03 08:00:00.000,2023-03-03 08:59:59.000
4003,ETHUSDT,1h,1643.07,1643.63,1544.39,1552.79,215067.1,2023-03-03 09:00:00.000,2023-03-03 09:59:59.000
4004,ETHUSDT,1h,1552.83,1570.34,1549.19,1564.33,66354.48,2023-03-03 10:00:00.000,2023-03-03 10:59:59.000
4005,ETHUSDT,1h,1564.32,1568.92,1560.48,1565.44,25546.55,2023-03-03 11:00:00.000,2023-03-03 11:59:59.000
4006,ETHUSDT,1h,1565.43,1573.31,1562.39,1571.13,21988.6,2023-03-03 12:00:00.000,2023-03-03 12:59:59.000
4007,ETHUSDT,1h,1571.12,1576.52,1566.2,1566.43,23345.45,2023-03-03 13:00:00.000,2023-03-03 13:59:59.000
4008,ETHUSDT,1h,1566.42,1570.18,1563.87,1565.32,22335.9,2023-03-03 14:00:00.000,2023-03-03 14:59:59.000
4009,ETHUSDT,1h,1565.33,1571.46,1563.15,1568.08,15375.59,2023-03-03 15:00:00.000,2023-03-03 15:59:59.000
4010,ETHUSDT,1h,1568.09,1573.15,1566.13,1571.95,17515.39,2023-03-03 16:00:00.000,2023-03-03 16:59:59.000
