Sid,Symbol,HighValue,LowValue,OpenValue,CloseValue,Volumn,Period,StartTime,EndTime,StartPoint,HistroyHigh,NewHigh,PeriodLow,HistoryLow,NewLow,PeriodHigh,PeriodMean,Buy,BuyInv,BuyWinRate,BuyInvWinRate
14193,ETHUSDT,419.53,414.8,417.58,418.15,26437.92,4h,2018-08-04 08:00:00.000,2018-08-04 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14194,ETHUSDT,418.48,415.31,418.23,417.25,22058.63,4h,2018-08-04 12:00:00.000,2018-08-04 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14195,ETHUSDT,418.66,412.02,417.39,414.07,28766.7,4h,2018-08-04 16:00:00.000,2018-08-04 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14196,ETHUSDT,414.38,401.86,414.2,404.19,43983.46,4h,2018-08-04 20:00:00.000,2018-08-04 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14197,ETHUSDT,409.36,402.97,404.02,405.65,39356.32,4h,2018-08-05 00:00:00.000,2018-08-05 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14198,ETHUSDT,407.43,404.18,405.72,407.21,18895.53,4h,2018-08-05 04:00:00.000,2018-08-05 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14199,ETHUSDT,409.46,400.16,407.21,409.28,22998.19,4h,2018-08-05 08:00:00.000,2018-08-05 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14200,ETHUSDT,409.47,402.19,409.28,403.53,28977.16,4h,2018-08-05 12:00:00.000,2018-08-05 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14201,ETHUSDT,409,402.68,403.49,406.44,22978.78,4h,2018-08-05 16:00:00.000,2018-08-05 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14202,ETHUSDT,408.5,402.88,406.48,405.78,24196.45,4h,2018-08-05 20:00:00.000,2018-08-05 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14203,ETHUSDT,406.91,404.01,405.79,406.38,30633.13,4h,2018-08-06 00:00:00.000,2018-08-06 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14204,ETHUSDT,413.24,406.36,406.49,408.79,29130.06,4h,2018-08-06 04:00:00.000,2018-08-06 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14205,ETHUSDT,413.28,407.89,408.77,410.8,28384.96,4h,2018-08-06 08:00:00.000,2018-08-06 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14206,ETHUSDT,412.47,407,410.79,408.86,27442.71,4h,2018-08-06 12:00:00.000,2018-08-06 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14207,ETHUSDT,409.07,405.46,408.78,407.59,29074.26,4h,2018-08-06 16:00:00.000,2018-08-06 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14208,ETHUSDT,409.5,402,407.59,406.24,26229.9,4h,2018-08-06 20:00:00.000,2018-08-06 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14209,ETHUSDT,406.25,397.08,406.24,404.03,24348.64,4h,2018-08-07 00:00:00.000,2018-08-07 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14210,ETHUSDT,407.29,400.05,404.09,405.28,31015.95,4h,2018-08-07 04:00:00.000,2018-08-07 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14211,ETHUSDT,407.13,402.97,405.19,404.99,22334.14,4h,2018-08-07 08:00:00.000,2018-08-07 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14212,ETHUSDT,410.23,404.55,405.08,408.22,30203.85,4h,2018-08-07 12:00:00.000,2018-08-07 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14213,ETHUSDT,412.76,407.95,408.22,410,30431.13,4h,2018-08-07 16:00:00.000,2018-08-07 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14214,ETHUSDT,410.24,407.31,410.1,409.05,28356.74,4h,2018-08-07 20:00:00.000,2018-08-07 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14215,ETHUSDT,409.95,393.33,408.87,394.56,40121.75,4h,2018-08-08 00:00:00.000,2018-08-08 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14216,ETHUSDT,395.14,369.19,394.84,378.21,56258.5,4h,2018-08-08 04:00:00.000,2018-08-08 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14217,ETHUSDT,380.42,370.56,378.2,376.23,35218.21,4h,2018-08-08 08:00:00.000,2018-08-08 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14218,ETHUSDT,376.38,367.17,376.24,368.15,50072.69,4h,2018-08-08 12:00:00.000,2018-08-08 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14219,ETHUSDT,370,360.73,368.13,368.83,45172.7,4h,2018-08-08 16:00:00.000,2018-08-08 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14220,ETHUSDT,369.85,355.5,368.83,367.12,48399.33,4h,2018-08-08 20:00:00.000,2018-08-08 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14221,ETHUSDT,368.06,347.25,367.04,363.01,64372.01,4h,2018-08-09 00:00:00.000,2018-08-09 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14222,ETHUSDT,363.15,349.57,363.01,355.48,31812.16,4h,2018-08-09 04:00:00.000,2018-08-09 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14223,ETHUSDT,360.99,354.63,355.48,358.58,27918.57,4h,2018-08-09 08:00:00.000,2018-08-09 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14224,ETHUSDT,363.4,357.87,358.62,359.53,37552.52,4h,2018-08-09 12:00:00.000,2018-08-09 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14225,ETHUSDT,360.55,356.85,359.54,357.63,41609.8,4h,2018-08-09 16:00:00.000,2018-08-09 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14226,ETHUSDT,368.25,350.51,357.63,362.41,62428.63,4h,2018-08-09 20:00:00.000,2018-08-09 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14227,ETHUSDT,364.8,361.02,362.49,362.42,40045.55,4h,2018-08-10 00:00:00.000,2018-08-10 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14228,ETHUSDT,369.9,361.55,362.02,363.3,34713.14,4h,2018-08-10 04:00:00.000,2018-08-10 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14229,ETHUSDT,365.87,356.92,363.21,359.82,40049.14,4h,2018-08-10 08:00:00.000,2018-08-10 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14230,ETHUSDT,362,357.22,359.82,361.14,37233.3,4h,2018-08-10 12:00:00.000,2018-08-10 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14231,ETHUSDT,361.51,353.5,361.14,356.99,38001.91,4h,2018-08-10 16:00:00.000,2018-08-10 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14232,ETHUSDT,363.65,356.05,356.99,360.34,41812.25,4h,2018-08-10 20:00:00.000,2018-08-10 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14233,ETHUSDT,360.44,354.51,360.35,355.4,32736.37,4h,2018-08-11 00:00:00.000,2018-08-11 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14234,ETHUSDT,355.49,325.95,355.3,331.81,74441.16,4h,2018-08-11 04:00:00.000,2018-08-11 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14235,ETHUSDT,332.98,316.84,331.88,318.86,47677.98,4h,2018-08-11 08:00:00.000,2018-08-11 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14236,ETHUSDT,321.5,311,318.86,315.55,57854.72,4h,2018-08-11 12:00:00.000,2018-08-11 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14237,ETHUSDT,318.76,312.3,315.56,314.21,44832.82,4h,2018-08-11 16:00:00.000,2018-08-11 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14238,ETHUSDT,314.81,305,314.24,308.81,55133.82,4h,2018-08-11 20:00:00.000,2018-08-11 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14239,ETHUSDT,327,304.45,308.79,322.44,78556.88,4h,2018-08-12 00:00:00.000,2018-08-12 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14240,ETHUSDT,330.5,316.8,322.45,317.69,51578.45,4h,2018-08-12 04:00:00.000,2018-08-12 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14241,ETHUSDT,323.5,313.42,317.49,321.99,49252.26,4h,2018-08-12 08:00:00.000,2018-08-12 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14242,ETHUSDT,327.13,320.55,321.89,325.16,18634.19,4h,2018-08-12 12:00:00.000,2018-08-12 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14243,ETHUSDT,325.35,318,325.2,322.14,15291.58,4h,2018-08-12 16:00:00.000,2018-08-12 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14244,ETHUSDT,323.79,315.75,322.14,322.09,18851.14,4h,2018-08-12 20:00:00.000,2018-08-12 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14245,ETHUSDT,326.33,316,322.09,320.41,22045.81,4h,2018-08-13 00:00:00.000,2018-08-13 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14246,ETHUSDT,321.76,316.92,320.27,317.89,11449.83,4h,2018-08-13 04:00:00.000,2018-08-13 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14247,ETHUSDT,320.3,317.91,317.96,319.61,29872.38,4h,2018-08-13 08:00:00.000,2018-08-13 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14248,ETHUSDT,320.98,313.43,319.63,317.37,42518.92,4h,2018-08-13 12:00:00.000,2018-08-13 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14249,ETHUSDT,321.99,317.09,317.59,318.55,52090.1,4h,2018-08-13 16:00:00.000,2018-08-13 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14250,ETHUSDT,319.84,298,318.63,300.4,67584.52,4h,2018-08-13 20:00:00.000,2018-08-13 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14251,ETHUSDT,302.7,284.24,300.4,288.7,91059.3,4h,2018-08-14 00:00:00.000,2018-08-14 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14252,ETHUSDT,289.95,280.68,288.64,283.81,24588,4h,2018-08-14 04:00:00.000,2018-08-14 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14253,ETHUSDT,283.81,250,283.81,267.05,123329.2,4h,2018-08-14 08:00:00.000,2018-08-14 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14254,ETHUSDT,271.99,261.08,267.2,269.22,83398.91,4h,2018-08-14 12:00:00.000,2018-08-14 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14255,ETHUSDT,269.39,259.23,269.22,260.74,68708.47,4h,2018-08-14 16:00:00.000,2018-08-14 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14256,ETHUSDT,267.83,252,260.8,259.56,79217.63,4h,2018-08-14 20:00:00.000,2018-08-14 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14257,ETHUSDT,263.01,253.35,259.71,260.61,60613.36,4h,2018-08-15 00:00:00.000,2018-08-15 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14258,ETHUSDT,280.34,257.86,260.62,278.41,69906.81,4h,2018-08-15 04:00:00.000,2018-08-15 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14259,ETHUSDT,291.64,277.19,278.47,285.37,87101.2,4h,2018-08-15 08:00:00.000,2018-08-15 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14260,ETHUSDT,287.25,278.15,285.39,283.99,65074.91,4h,2018-08-15 12:00:00.000,2018-08-15 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14261,ETHUSDT,288.26,279,283.93,283.91,54872.58,4h,2018-08-15 16:00:00.000,2018-08-15 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14262,ETHUSDT,296.08,281.25,283.88,293.52,70793.19,4h,2018-08-15 20:00:00.000,2018-08-15 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14263,ETHUSDT,304.45,286.76,293.58,287.98,87002.09,4h,2018-08-16 00:00:00.000,2018-08-16 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14264,ETHUSDT,292.19,276.3,288,281.12,73776.67,4h,2018-08-16 04:00:00.000,2018-08-16 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14265,ETHUSDT,285.83,277.55,281.46,281.58,52400.52,4h,2018-08-16 08:00:00.000,2018-08-16 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14266,ETHUSDT,293,281.13,281.58,289.19,40400.84,4h,2018-08-16 12:00:00.000,2018-08-16 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14267,ETHUSDT,298.6,288.07,289.27,295.22,55434.75,4h,2018-08-16 16:00:00.000,2018-08-16 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14268,ETHUSDT,298.45,285.28,295.31,291.32,45131.33,4h,2018-08-16 20:00:00.000,2018-08-16 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14269,ETHUSDT,294.19,288.78,291.44,291.49,19313.34,4h,2018-08-17 00:00:00.000,2018-08-17 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14270,ETHUSDT,292.08,281.11,291.32,287.17,22984.47,4h,2018-08-17 04:00:00.000,2018-08-17 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14271,ETHUSDT,299.65,285,286.84,296.93,35927.39,4h,2018-08-17 08:00:00.000,2018-08-17 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14272,ETHUSDT,302.78,295.47,296.92,302.01,60052.2,4h,2018-08-17 12:00:00.000,2018-08-17 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14273,ETHUSDT,304.95,296.29,301.95,298.8,53589.5,4h,2018-08-17 16:00:00.000,2018-08-17 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14274,ETHUSDT,301.1,291.98,298.79,295.57,56040.9,4h,2018-08-17 20:00:00.000,2018-08-17 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14275,ETHUSDT,308,295.59,295.72,302.14,75055.9,4h,2018-08-18 00:00:00.000,2018-08-18 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14276,ETHUSDT,318,299.53,302.14,317.51,61890.57,4h,2018-08-18 04:00:00.000,2018-08-18 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14277,ETHUSDT,321.33,305.7,317.51,312.55,67045.91,4h,2018-08-18 08:00:00.000,2018-08-18 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14278,ETHUSDT,313.54,303,312.58,306,49934.51,4h,2018-08-18 12:00:00.000,2018-08-18 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14279,ETHUSDT,313.65,305.9,306.03,310.93,46060.32,4h,2018-08-18 16:00:00.000,2018-08-18 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14280,ETHUSDT,312,285,310.88,290.47,100906.9,4h,2018-08-18 20:00:00.000,2018-08-18 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14281,ETHUSDT,291,281.79,290.47,290.31,68978.12,4h,2018-08-19 00:00:00.000,2018-08-19 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14282,ETHUSDT,300.43,284.68,290.32,294.11,51095.68,4h,2018-08-19 04:00:00.000,2018-08-19 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14283,ETHUSDT,295.94,288.2,294.1,291.01,42085.16,4h,2018-08-19 08:00:00.000,2018-08-19 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14284,ETHUSDT,297.48,288.74,291,292.96,42601.74,4h,2018-08-19 12:00:00.000,2018-08-19 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14285,ETHUSDT,303.62,292.4,292.88,301.77,42887.18,4h,2018-08-19 16:00:00.000,2018-08-19 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14286,ETHUSDT,307.4,296.39,301.76,300.51,57131.79,4h,2018-08-19 20:00:00.000,2018-08-19 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14287,ETHUSDT,301.5,292,300.59,295.98,61451.06,4h,2018-08-20 00:00:00.000,2018-08-20 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14288,ETHUSDT,303.5,294.57,295.99,299.42,42326.52,4h,2018-08-20 04:00:00.000,2018-08-20 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14289,ETHUSDT,304.04,298.92,299.3,300.15,42142.85,4h,2018-08-20 08:00:00.000,2018-08-20 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14290,ETHUSDT,300.85,295,300.19,296.76,33694.55,4h,2018-08-20 12:00:00.000,2018-08-20 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14291,ETHUSDT,297.15,286.3,296.57,290.79,31522.57,4h,2018-08-20 16:00:00.000,2018-08-20 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14292,ETHUSDT,292.63,282,290.74,286.37,32271.84,4h,2018-08-20 20:00:00.000,2018-08-20 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14293,ETHUSDT,291.9,285,286.41,285,20976.69,4h,2018-08-21 00:00:00.000,2018-08-21 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14294,ETHUSDT,286.48,269.5,285.18,270.51,58545.29,4h,2018-08-21 04:00:00.000,2018-08-21 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14295,ETHUSDT,277,269.7,270.51,276.49,22115.17,4h,2018-08-21 08:00:00.000,2018-08-21 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14296,ETHUSDT,280.5,274.1,276.37,279.1,17886.29,4h,2018-08-21 12:00:00.000,2018-08-21 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14297,ETHUSDT,285.9,279.11,279.11,280.99,34027.8,4h,2018-08-21 16:00:00.000,2018-08-21 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14298,ETHUSDT,282,272.3,281.02,275.31,60170.55,4h,2018-08-21 20:00:00.000,2018-08-21 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14299,ETHUSDT,278.65,271,275.24,277.13,47705.65,4h,2018-08-22 00:00:00.000,2018-08-22 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14300,ETHUSDT,282,275.14,277.06,281.21,42796.11,4h,2018-08-22 04:00:00.000,2018-08-22 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14301,ETHUSDT,298.89,277,281.09,291.37,99735.59,4h,2018-08-22 08:00:00.000,2018-08-22 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14302,ETHUSDT,292.69,282.17,291.38,282.97,58164.55,4h,2018-08-22 12:00:00.000,2018-08-22 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14303,ETHUSDT,286.13,281.4,282.97,285.16,47072.21,4h,2018-08-22 16:00:00.000,2018-08-22 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14304,ETHUSDT,285.7,275.41,285.1,275.61,46608.28,4h,2018-08-22 20:00:00.000,2018-08-22 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14305,ETHUSDT,277.64,268.43,275.79,271.8,70606,4h,2018-08-23 00:00:00.000,2018-08-23 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14306,ETHUSDT,272.94,259.5,271.82,270.8,81750.14,4h,2018-08-23 04:00:00.000,2018-08-23 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14307,ETHUSDT,275.8,268.77,270.68,271.54,54820.33,4h,2018-08-23 08:00:00.000,2018-08-23 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14308,ETHUSDT,274.82,269.35,271.66,273.6,36806.15,4h,2018-08-23 12:00:00.000,2018-08-23 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14309,ETHUSDT,274.5,267.55,273.77,268.81,41217.43,4h,2018-08-23 16:00:00.000,2018-08-23 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14310,ETHUSDT,275,268.38,268.82,271.96,46456.79,4h,2018-08-23 20:00:00.000,2018-08-23 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14311,ETHUSDT,280.3,270.35,271.9,273.58,56073.14,4h,2018-08-24 00:00:00.000,2018-08-24 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14312,ETHUSDT,278.67,271.43,273.59,275.99,41930.78,4h,2018-08-24 04:00:00.000,2018-08-24 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14313,ETHUSDT,276.7,272.73,276.06,274.33,49247.54,4h,2018-08-24 08:00:00.000,2018-08-24 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14314,ETHUSDT,277.12,272.71,274.34,276.13,39200.17,4h,2018-08-24 12:00:00.000,2018-08-24 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14315,ETHUSDT,278.47,272.72,276.18,276.02,55878.68,4h,2018-08-24 16:00:00.000,2018-08-24 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
