Sid,StartTime,HighValue,LowValue,OpenValue,CloseValue,Volumn
416752,2018-12-23 08:00:00.000,130.33,114.91,115.18,127.47,481789
416753,2018-12-23 16:00:00.000,131.94,123.05,127.47,125.54,289992.8
416754,2018-12-24 00:00:00.000,130.7,123.95,125.54,129.03,164312.3
416755,2018-12-24 08:00:00.000,150.14,128.8,129.03,145.8,524321.6
416756,2018-12-24 16:00:00.000,157.67,140.03,145.78,144.25,376601.4
416757,2018-12-25 00:00:00.000,147.92,131.07,144.26,138.03,418686.8
416758,2018-12-25 08:00:00.000,139.26,122.72,138.01,127.26,441628.5
416759,2018-12-25 16:00:00.000,130.97,119.68,127.25,121.71,329362.8
416760,2018-12-26 00:00:00.000,130.78,121.7,121.7,127.6,305172.8
416761,2018-12-26 08:00:00.000,135.32,125.72,127.61,130.12,307096.5
416762,2018-12-26 16:00:00.000,130.31,122.51,130.13,124.35,253856
416763,2018-12-27 00:00:00.000,131.12,123.29,124.32,129.35,233881.5
416764,2018-12-27 08:00:00.000,131.09,120.3,129.35,122.82,236652.2
416765,2018-12-27 16:00:00.000,125.24,121.32,122.81,122.3,150866.4
416766,2018-12-28 00:00:00.000,123.9,111.22,122.3,113.8,364659.3
416767,2018-12-28 08:00:00.000,116.66,111.87,113.75,115.6,146381
416768,2018-12-28 16:00:00.000,127.32,112.81,115.58,126.62,284566.8
416769,2018-12-29 00:00:00.000,136.66,126.66,126.66,135.3,463506.4
416770,2018-12-29 08:00:00.000,139.11,132.35,135.3,136.08,247992.4
416771,2018-12-29 16:00:00.000,138.08,128.5,136.08,135.94,312564.7
416772,2018-12-30 00:00:00.000,145.42,130.24,135.93,132.89,446097.3
416773,2018-12-30 08:00:00.000,134.73,127.03,133,132.76,241682
416774,2018-12-30 16:00:00.000,138.4,131.58,132.76,135.71,271146.3
416775,2018-12-31 00:00:00.000,139,133.46,135.73,137.77,191431.2
416776,2018-12-31 08:00:00.000,138.66,132.01,137.81,134.34,163132.7
416777,2018-12-31 16:00:00.000,137,132.9,134.35,135.33,149290.7
416778,2019-01-01 00:00:00.000,136.4,128.7,135.3,131.45,172181.5
416779,2019-01-01 08:00:00.000,134.3,130,131.45,133.56,92951.69
416780,2019-01-01 16:00:00.000,136,132.26,133.56,132.98,97398.2
416781,2019-01-02 00:00:00.000,140.67,131,132.97,139.1,211427
416782,2019-01-02 08:00:00.000,144,137.76,139.1,143.48,167996.2
416783,2019-01-02 16:00:00.000,152.48,143.42,143.48,148.62,478661.8
416784,2019-01-03 00:00:00.000,155.37,147.2,148.62,152.01,294828.3
416785,2019-01-03 08:00:00.000,153.64,148.67,152.01,151.8,202493.3
416786,2019-01-03 16:00:00.000,151.87,144.71,151.76,147.74,302232.5
416787,2019-01-04 00:00:00.000,148.12,143.11,147.74,146.3,203365.6
416788,2019-01-04 08:00:00.000,154.8,143.54,146.3,152.6,270676.7
416789,2019-01-04 16:00:00.000,153.97,144.66,152.6,147.11,309706.4
416790,2019-01-05 00:00:00.000,153.98,146.15,147.1,151.97,224865.8
416791,2019-01-05 08:00:00.000,159.26,151.95,152.08,153.14,362992.1
416792,2019-01-05 16:00:00.000,156.98,152.15,153.13,154.17,203459.8
416793,2019-01-06 00:00:00.000,156.57,151.2,154.18,152.83,206717.2
416794,2019-01-06 08:00:00.000,153.87,147.51,152.83,149.96,203811.2
416795,2019-01-06 16:00:00.000,153.24,149.02,149.96,150.9,163470.8
416796,2019-01-07 00:00:00.000,157.4,150.26,150.91,153.86,260626.5
416797,2019-01-07 08:00:00.000,155.48,151.7,153.89,153.53,113277.2
416798,2019-01-07 16:00:00.000,154,148.33,153.55,150.6,175348.9
416799,2019-01-08 00:00:00.000,152.1,147.86,150.59,149.34,136139.2
416800,2019-01-08 08:00:00.000,150.64,145.2,149.29,146.83,137113.3
416801,2019-01-08 16:00:00.000,151.65,146.51,146.83,148.84,197851.1
416802,2019-01-09 00:00:00.000,149.2,147,148.85,147.6,106696.6
416803,2019-01-09 08:00:00.000,151.5,146.77,147.62,149.8,119134.3
416804,2019-01-09 16:00:00.000,150.58,147.41,149.8,148.26,94767.41
416805,2019-01-10 00:00:00.000,149.9,147.07,148.26,148.1,85541.85
416806,2019-01-10 08:00:00.000,149.45,133.1,148.11,135.45,257945.4
416807,2019-01-10 16:00:00.000,135.52,126.3,135.45,129.27,314289
416808,2019-01-11 00:00:00.000,129.28,121,129.25,124.95,299517.3
416809,2019-01-11 08:00:00.000,127.36,122.2,124.96,126.42,169303.8
416810,2019-01-11 16:00:00.000,126.73,120.08,126.39,123.24,232940.5
416811,2019-01-12 00:00:00.000,126.37,121.5,123.25,124.65,143049.8
416812,2019-01-12 08:00:00.000,125.81,122.6,124.67,124.55,108542
416813,2019-01-12 16:00:00.000,126.19,122.7,124.52,124.66,92067.81
416814,2019-01-13 00:00:00.000,125.31,122,124.66,123.35,99652.3
416815,2019-01-13 08:00:00.000,123.66,122.27,123.35,123.21,54347.55
416816,2019-01-13 16:00:00.000,124.25,121.71,123.19,122.17,73091.38
416817,2019-01-14 00:00:00.000,122.17,111.87,122.16,114.16,295123
416818,2019-01-14 08:00:00.000,117.57,113.94,114.17,116.2,114959.8
416819,2019-01-14 16:00:00.000,128.08,114.47,116.22,127.28,177295.4
416820,2019-01-15 00:00:00.000,130.05,124.54,127.26,126.95,254165.2
416821,2019-01-15 08:00:00.000,128.83,125.48,126.95,127.11,106947.4
416822,2019-01-15 16:00:00.000,129.4,123.1,127.08,124.84,232203
416823,2019-01-16 00:00:00.000,126.47,116,124.85,118.95,309870.2
416824,2019-01-16 08:00:00.000,120.58,118.52,118.93,119.33,110205.4
416825,2019-01-16 16:00:00.000,126.88,119.11,119.28,121.07,232606.9
416826,2019-01-17 00:00:00.000,124.13,118.78,121.01,121.48,170674.4
416827,2019-01-17 08:00:00.000,121.99,118.91,121.49,120.66,112198
416828,2019-01-17 16:00:00.000,121.5,116.8,120.69,120.39,182894.2
416829,2019-01-18 00:00:00.000,122.99,119.05,120.38,121.54,152443.1
416830,2019-01-18 08:00:00.000,121.98,120,121.56,121.31,62998.47
416831,2019-01-18 16:00:00.000,121.9,118.68,121.32,120.8,97555.74
416832,2019-01-19 00:00:00.000,120.9,117.66,120.81,119.17,75092.47
416833,2019-01-19 08:00:00.000,121.08,119.14,119.16,119.9,53835.13
416834,2019-01-19 16:00:00.000,125.29,119.88,119.95,123.32,167753
416835,2019-01-20 00:00:00.000,123.93,121.54,123.27,122.6,101715.7
416836,2019-01-20 08:00:00.000,123.32,121.97,122.61,122.32,91882.85
416837,2019-01-20 16:00:00.000,123.2,115.68,122.31,117,230571.4
416838,2019-01-21 00:00:00.000,117.97,115.88,117.01,117.47,129338.6
416839,2019-01-21 08:00:00.000,117.82,113.61,117.56,115.85,120659.7
416840,2019-01-21 16:00:00.000,118.5,115.2,115.77,116.43,113797.3
416841,2019-01-22 00:00:00.000,116.94,114.19,116.43,115.63,69175.91
416842,2019-01-22 08:00:00.000,117.29,115.06,115.62,115.67,84471.42
416843,2019-01-22 16:00:00.000,118.64,111.39,115.65,118.08,197497.8
416844,2019-01-23 00:00:00.000,119.49,117.28,118.09,117.81,77573.46
416845,2019-01-23 08:00:00.000,118.59,117.57,117.8,117.67,51281.84
416846,2019-01-23 16:00:00.000,118.95,116.06,117.68,116.32,92758.36
416847,2019-01-24 00:00:00.000,117.67,114.8,116.32,116.44,86207.42
416848,2019-01-24 08:00:00.000,116.52,114.8,116.4,115.89,63936.16
416849,2019-01-24 16:00:00.000,117.14,113.61,115.87,115.78,94286.95
416850,2019-01-25 00:00:00.000,117.15,115.04,115.83,116.39,58019.18
416851,2019-01-25 08:00:00.000,116.63,115.77,116.4,115.82,41480.96
416852,2019-01-25 16:00:00.000,117.5,114.3,115.8,115.66,117053.6
416853,2019-01-26 00:00:00.000,115.84,114.55,115.66,115.11,40082.48
416854,2019-01-26 08:00:00.000,118,115,115.13,116.87,64617.37
416855,2019-01-26 16:00:00.000,117.21,115.1,116.87,115.45,54731.5
416856,2019-01-27 00:00:00.000,116.17,115.26,115.45,115.34,26867.96
416857,2019-01-27 08:00:00.000,116.15,113.11,115.32,115.14,64828.68
416858,2019-01-27 16:00:00.000,115.35,111.04,115.14,113.39,128478.9
416859,2019-01-28 00:00:00.000,114.43,111.95,113.39,112.05,54062.04
416860,2019-01-28 08:00:00.000,112.87,105.5,112.04,107.01,247451.7
416861,2019-01-28 16:00:00.000,107,100.91,107,103.11,191771
416862,2019-01-29 00:00:00.000,106.74,102.21,103.13,105.5,126983.1
416863,2019-01-29 08:00:00.000,106,102.22,105.49,103.07,116221.6
416864,2019-01-29 16:00:00.000,105.68,102.9,103.08,105.6,106360.9
416865,2019-01-30 00:00:00.000,106.61,104.25,105.61,104.45,97186.42
416866,2019-01-30 08:00:00.000,105.66,103.45,104.41,105.1,80534.88
416867,2019-01-30 16:00:00.000,109.8,104.12,105.1,108.81,189566.2
416868,2019-01-31 00:00:00.000,109.48,107.6,108.81,108.29,60867.15
416869,2019-01-31 08:00:00.000,110.61,108.23,108.29,109.14,78937.71
416870,2019-01-31 16:00:00.000,109.19,105.46,109.15,106.49,153248.4
416871,2019-02-01 00:00:00.000,107.25,105.71,106.5,106.44,58493.51
416872,2019-02-01 08:00:00.000,106.8,103.77,106.47,104.61,88664.7
416873,2019-02-01 16:00:00.000,108,104.51,104.61,106.73,84807.18
416874,2019-02-02 00:00:00.000,108.35,105.75,106.74,106.73,69678
416875,2019-02-02 08:00:00.000,107.41,106.07,106.71,106.51,47466.52
416876,2019-02-02 16:00:00.000,108.33,106.18,106.5,107.19,64473.5
416877,2019-02-03 00:00:00.000,111.15,106.95,107.21,110.42,74968.73
416878,2019-02-03 08:00:00.000,111.11,108.21,110.41,108.86,79028.34
416879,2019-02-03 16:00:00.000,108.86,106.82,108.81,107.55,74204.93
416880,2019-02-04 00:00:00.000,108.06,105.82,107.59,107.36,73978.27
416881,2019-02-04 08:00:00.000,107.88,106.89,107.33,107.42,40696.68
416882,2019-02-04 16:00:00.000,109.3,106.57,107.42,107.75,67071.3
416883,2019-02-05 00:00:00.000,108.67,107.2,107.75,107.68,53082.12
416884,2019-02-05 08:00:00.000,107.87,106.73,107.65,107.63,50714.24
416885,2019-02-05 16:00:00.000,108.18,106.67,107.63,106.92,56147.53
416886,2019-02-06 00:00:00.000,107.57,106.47,106.94,107.27,52868.41
416887,2019-02-06 08:00:00.000,107.83,101.21,107.28,103.74,155757
416888,2019-02-06 16:00:00.000,104.28,101.94,103.74,104.12,88894.93
416889,2019-02-07 00:00:00.000,106.77,103.33,104.12,104.5,92552.41
416890,2019-02-07 08:00:00.000,105.81,103.82,104.49,105.35,51401.4
416891,2019-02-07 16:00:00.000,106.18,104.49,105.39,104.86,57167.46
416892,2019-02-08 00:00:00.000,105.2,103.91,104.82,104.48,39373.22
416893,2019-02-08 08:00:00.000,105.24,103.41,104.48,104.55,50905.87
416894,2019-02-08 16:00:00.000,112.69,104.5,104.55,112.56,196185.1
416895,2019-02-09 00:00:00.000,123,109,112.61,119.25,342859.7
416896,2019-02-09 08:00:00.000,120,117.64,119.32,119.05,92007.11
416897,2019-02-09 16:00:00.000,121.99,118.55,119.08,118.75,162376.8
416898,2019-02-10 00:00:00.000,119.96,117.76,118.71,119.19,73684.05
416899,2019-02-10 08:00:00.000,119.75,115.81,119.19,117.03,119395.2
416900,2019-02-10 16:00:00.000,117.97,116.25,117.03,116.8,98887.07
416901,2019-02-11 00:00:00.000,126.49,116.8,116.8,125.12,167536.8
416902,2019-02-11 08:00:00.000,125.28,119.24,125.12,120.65,154977
416903,2019-02-11 16:00:00.000,123.5,119.65,120.64,121.35,140924.9
416904,2019-02-12 00:00:00.000,122.14,119.56,121.32,120.89,93503.35
416905,2019-02-12 08:00:00.000,121.49,118.18,120.88,121.28,97247.61
416906,2019-02-12 16:00:00.000,121.63,119.51,121.25,120.12,114900
416907,2019-02-13 00:00:00.000,123.89,120.11,120.14,122.41,131618.1
416908,2019-02-13 08:00:00.000,126.47,121.8,122.4,123.74,126145.4
416909,2019-02-13 16:00:00.000,124.21,120.83,123.74,121.05,129878
416910,2019-02-14 00:00:00.000,122.31,120.7,121.03,121.86,61803.87
416911,2019-02-14 08:00:00.000,124.5,121.17,121.86,121.94,118327.5
416912,2019-02-14 16:00:00.000,122.77,120.1,121.95,122.13,120941.8
416913,2019-02-15 00:00:00.000,122.75,120.19,122.16,120.42,57936.45
416914,2019-02-15 08:00:00.000,123.5,120.19,120.47,122.52,78891.37
416915,2019-02-15 16:00:00.000,124.25,120.3,122.54,121.22,128751.7
416916,2019-02-16 00:00:00.000,121.86,120.95,121.23,121.67,47653.06
416917,2019-02-16 08:00:00.000,122.9,121.54,121.66,122.6,66145.33
416918,2019-02-16 16:00:00.000,123.9,122.21,122.6,123.5,85087.37
416919,2019-02-17 00:00:00.000,124.99,122.41,123.49,122.67,64088
416920,2019-02-17 08:00:00.000,124.33,122.43,122.67,124.18,47725.27
416921,2019-02-17 16:00:00.000,130.9,124,124.19,126.1,284961.9
416922,2019-02-18 00:00:00.000,135.61,125.89,126.1,133.75,282101.5
416923,2019-02-18 08:00:00.000,139,132.42,133.77,136.9,309577.3
416924,2019-02-18 16:00:00.000,146.67,136.87,136.9,144.24,416471
416925,2019-02-19 00:00:00.000,148.3,141.37,144.24,145.69,353781.8
416926,2019-02-19 08:00:00.000,150,144.5,145.69,148.4,265867.1
416927,2019-02-19 16:00:00.000,148.77,145.1,148.39,147.62,269313.4
416928,2019-02-20 00:00:00.000,148.39,142.36,147.6,143.44,212788.4
416929,2019-02-20 08:00:00.000,144.31,139.6,143.45,143.08,187453.3
416930,2019-02-20 16:00:00.000,148.47,142.66,143.1,145.65,258139
416931,2019-02-21 00:00:00.000,149.52,145.44,145.66,148.44,168711.3
416932,2019-02-21 08:00:00.000,149.61,145.26,148.42,147.58,186926.3
416933,2019-02-21 16:00:00.000,147.67,142.7,147.57,144.93,173730.6
416934,2019-02-22 00:00:00.000,146.09,142.87,144.91,145.69,86707.45
416935,2019-02-22 08:00:00.000,147.35,143.85,145.68,144.87,124834.5
416936,2019-02-22 16:00:00.000,148.85,144.26,144.87,147.39,169439.2
416937,2019-02-23 00:00:00.000,148.3,146.92,147.35,147.36,71977.43
416938,2019-02-23 08:00:00.000,147.77,145.78,147.4,146.81,82442.3
416939,2019-02-23 16:00:00.000,148.5,145.8,146.84,147.09,102671.4
416940,2019-02-24 00:00:00.000,159.6,146.93,147.08,157.79,403070.1
416941,2019-02-24 08:00:00.000,166,157.66,157.75,164.17,251402.7
416942,2019-02-24 16:00:00.000,164.55,137,164.17,139.99,557589.9
416943,2019-02-25 00:00:00.000,141.72,131.7,140,132.1,451514.2
416944,2019-02-25 08:00:00.000,140.09,131.89,132.1,137.12,264056.6
416945,2019-02-25 16:00:00.000,138.97,134.86,137.1,137.2,227961.7
416946,2019-02-26 00:00:00.000,141.55,135.55,137.17,137.87,309128.8
416947,2019-02-26 08:00:00.000,138.41,135.58,137.88,136.87,140822.9
416948,2019-02-26 16:00:00.000,137.4,133.72,136.86,136.42,192042.4
416949,2019-02-27 00:00:00.000,136.7,133.8,136.42,136.22,100078.9
416950,2019-02-27 08:00:00.000,138.58,134.48,136.22,138.16,119346
416951,2019-02-27 16:00:00.000,140.29,135.62,138.13,137.03,165308.2
416952,2019-02-28 00:00:00.000,137.52,126.84,137.02,135.02,282548.4
416953,2019-02-28 08:00:00.000,137.9,134.12,135.03,135.6,146693.3
416954,2019-02-28 16:00:00.000,139,132.1,135.61,136.76,228162.2
416955,2019-03-01 00:00:00.000,138,133.74,136.75,135.34,204471.8
416956,2019-03-01 08:00:00.000,136.64,135,135.32,136.3,77450.27
416957,2019-03-01 16:00:00.000,136.95,135,136.29,135.77,108847.1
416958,2019-03-02 00:00:00.000,137.95,134.9,135.78,135.32,116334.7
416959,2019-03-02 08:00:00.000,136.12,132.15,135.32,132.72,94168.69
416960,2019-03-02 16:00:00.000,134.33,130.03,132.72,132.03,118912.6
416961,2019-03-03 00:00:00.000,133.07,130.34,132.03,132.56,83923.94
416962,2019-03-03 08:00:00.000,134.54,132.53,132.54,133.75,62384.66
416963,2019-03-03 16:00:00.000,134.6,131,133.75,131.26,79982.11
416964,2019-03-04 00:00:00.000,132.26,128.01,131.25,130.6,80086.52
416965,2019-03-04 08:00:00.000,131.11,125.67,130.6,126.74,165134.7
416966,2019-03-04 16:00:00.000,127.15,122.6,126.78,125.7,146779.1
416967,2019-03-05 00:00:00.000,127.55,124.57,125.7,125.65,92034.06
416968,2019-03-05 08:00:00.000,128.41,125.19,125.68,127.61,89737.77
416969,2019-03-05 16:00:00.000,135,127.41,127.65,133.95,241286
416970,2019-03-06 00:00:00.000,137.84,133.94,133.95,136.72,181607.5
416971,2019-03-06 08:00:00.000,139.38,133.33,136.71,137.2,163608
416972,2019-03-06 16:00:00.000,140.29,135.26,137.2,137.9,186408.9
416973,2019-03-07 00:00:00.000,138.06,135.77,137.89,137.4,78810.03
416974,2019-03-07 08:00:00.000,140.2,136.5,137.37,137.96,131174.2
416975,2019-03-07 16:00:00.000,138.15,135.2,137.92,136.62,108470.7
416976,2019-03-08 00:00:00.000,138.28,136.27,136.63,136.81,67691.6
416977,2019-03-08 08:00:00.000,138,135.17,136.82,136.42,94124.69
416978,2019-03-08 16:00:00.000,137.65,135.49,136.42,137.24,84378.6
416979,2019-03-09 00:00:00.000,139.34,130.62,137.24,133.52,151780.3
416980,2019-03-09 08:00:00.000,138.15,132.93,133.51,137.09,109619.8
416981,2019-03-09 16:00:00.000,138.65,136.16,137.12,137.56,93144.09
416982,2019-03-10 00:00:00.000,138,135.32,137.59,137.27,77097.2
416983,2019-03-10 08:00:00.000,137.5,134,137.27,134.93,90047.89
416984,2019-03-10 16:00:00.000,136.13,134.61,134.92,135.29,56308.15
416985,2019-03-11 00:00:00.000,136.49,134.13,135.27,135.37,57609.13
416986,2019-03-11 08:00:00.000,136.15,132.98,135.37,133.55,92030.9
416987,2019-03-11 16:00:00.000,134.27,131,133.51,131.65,107465.9
416988,2019-03-12 00:00:00.000,134.1,131.37,131.67,132.67,65090.2
416989,2019-03-12 08:00:00.000,133.37,131.5,132.67,131.51,26092.49
416990,2019-03-12 16:00:00.000,135.3,130.77,131.52,133,102474.3
416991,2019-03-13 00:00:00.000,134.05,131.9,132.96,133.57,66339.19
416992,2019-03-13 08:00:00.000,133.65,131.41,133.62,132.48,67603.34
416993,2019-03-13 16:00:00.000,133.25,130.58,132.45,132.14,98785.9
416994,2019-03-14 00:00:00.000,132.42,131.07,132.1,131.65,43066.87
416995,2019-03-14 08:00:00.000,132.5,131.08,131.69,131.46,56418.36
416996,2019-03-14 16:00:00.000,135.11,128.52,131.49,132.22,161399
416997,2019-03-15 00:00:00.000,132.61,131.87,132.24,132.2,40596.47
416998,2019-03-15 08:00:00.000,134,132.18,132.24,133.58,77910.13
416999,2019-03-15 16:00:00.000,137.42,133.16,133.58,136.9,138281.6
417000,2019-03-16 00:00:00.000,137.62,135.37,136.91,136.56,79640.51
417001,2019-03-16 08:00:00.000,144.47,136.51,136.6,141.44,264058.3
417002,2019-03-16 16:00:00.000,142.73,136.7,141.44,140.15,144396.7
417003,2019-03-17 00:00:00.000,141.5,139.5,140.14,140.92,66209.13
417004,2019-03-17 08:00:00.000,141.07,137.2,140.94,138.72,118047
417005,2019-03-17 16:00:00.000,140.37,138.05,138.71,139.36,79106.53
417006,2019-03-18 00:00:00.000,139.93,138.33,139.36,138.67,55543.61
417007,2019-03-18 08:00:00.000,142.01,136.1,138.67,137.82,152741
417008,2019-03-18 16:00:00.000,138.33,136.47,137.87,137.55,81911.54
417009,2019-03-19 00:00:00.000,138.3,136.98,137.55,137.59,47066.45
417010,2019-03-19 08:00:00.000,139.38,136.97,137.62,137.77,65908.84
417011,2019-03-19 16:00:00.000,138.95,137.4,137.72,137.96,94930.89
417012,2019-03-20 00:00:00.000,139.05,137.03,137.97,138.55,57737.71
417013,2019-03-20 08:00:00.000,138.9,137.06,138.56,137.71,60944.33
417014,2019-03-20 16:00:00.000,138.72,136.01,137.72,138.24,94771.72
417015,2019-03-21 00:00:00.000,139.66,136.91,138.24,139.01,67167.47
417016,2019-03-21 08:00:00.000,139.55,137.86,139.04,139.12,66827.05
417017,2019-03-21 16:00:00.000,139.5,131.21,139.12,134.58,175278
417018,2019-03-22 00:00:00.000,135.9,133.3,134.58,134.85,70426.3
417019,2019-03-22 08:00:00.000,135.68,134.29,134.85,135.66,55546.11
417020,2019-03-22 16:00:00.000,137.2,135.49,135.63,136.55,89974.32
417021,2019-03-23 00:00:00.000,137.2,135.9,136.55,135.98,40599.31
417022,2019-03-23 08:00:00.000,138,135.6,135.92,137.66,65545.45
417023,2019-03-23 16:00:00.000,138.21,135.93,137.67,137.07,74136.98
417024,2019-03-24 00:00:00.000,137.31,136.15,137.01,137.28,35028
417025,2019-03-24 08:00:00.000,137.37,135.69,137.28,136.12,53235.37
417026,2019-03-24 16:00:00.000,137.15,136.04,136.1,136.46,73584.08
417027,2019-03-25 00:00:00.000,136.69,134.75,136.44,136.09,71671.01
417028,2019-03-25 08:00:00.000,136.83,135.58,136.12,136.02,63202.46
417029,2019-03-25 16:00:00.000,136.2,133.67,136.02,133.88,65602.58
417030,2019-03-26 00:00:00.000,134.78,131.6,133.88,133.98,102075.3
417031,2019-03-26 08:00:00.000,134.74,133.07,133.97,133.54,55259.55
417032,2019-03-26 16:00:00.000,134.34,132.27,133.57,133.72,80998.17
417033,2019-03-27 00:00:00.000,134.46,133,133.76,134.18,46881.39
417034,2019-03-27 08:00:00.000,138.11,133.84,134.14,137.25,121708.2
417035,2019-03-27 16:00:00.000,138.93,136.86,137.21,138.05,117759.5
417036,2019-03-28 00:00:00.000,140.14,137.5,138.02,139.45,77699.7
417037,2019-03-28 08:00:00.000,139.57,137.38,139.46,138.22,74069.35
417038,2019-03-28 16:00:00.000,138.5,137.3,138.21,138.25,55235.73
417039,2019-03-29 00:00:00.000,138.3,137.3,138.29,137.86,33880.62
417040,2019-03-29 08:00:00.000,139.02,137.62,137.85,138.72,65537.45
417041,2019-03-29 16:00:00.000,142.27,138.38,138.75,140.88,121643.6
417042,2019-03-30 00:00:00.000,143.6,140.55,140.92,143.25,48671.98
417043,2019-03-30 08:00:00.000,145.89,141,143.25,142.29,138853
417044,2019-03-30 16:00:00.000,142.64,141,142.25,141.52,61699.66
417045,2019-03-31 00:00:00.000,142.5,140.06,141.55,142.46,54246.04
417046,2019-03-31 08:00:00.000,142.5,140.42,142.44,140.49,53042.94
417047,2019-03-31 16:00:00.000,142.24,140.45,140.48,141,50460.98
417048,2019-04-01 00:00:00.000,141.8,140.58,141,141.38,38965.29
417049,2019-04-01 08:00:00.000,143.08,139.57,141.41,142.44,94728.53
417050,2019-04-01 16:00:00.000,142.94,141.02,142.45,141.68,76217.02
417051,2019-04-02 00:00:00.000,141.99,139.74,141.65,141.24,63364.64
417052,2019-04-02 08:00:00.000,150,141,141.24,149.33,362755.5
417053,2019-04-02 16:00:00.000,159.48,149.28,149.33,155.15,318408.4
417054,2019-04-03 00:00:00.000,165.6,153.46,155.2,163.31,225705
417055,2019-04-03 08:00:00.000,175.25,158.56,163.26,166.33,498863.1
417056,2019-04-03 16:00:00.000,170.07,163.63,166.38,168.21,219917.5
417057,2019-04-04 00:00:00.000,177.81,149.23,168.2,159.96,626564
417058,2019-04-04 08:00:00.000,164,156.76,159.96,161.97,272732.3
417059,2019-04-04 16:00:00.000,163,158.47,161.99,160.55,151384.3
417060,2019-04-05 00:00:00.000,160.63,152.8,160.58,157.36,261964.4
417061,2019-04-05 08:00:00.000,165.71,155.94,157.33,162.91,207092.1
417062,2019-04-05 16:00:00.000,167.83,161.25,162.97,163.5,205354
417063,2019-04-06 00:00:00.000,166.15,162.45,163.48,164.77,103624.3
417064,2019-04-06 08:00:00.000,165.16,163,164.84,163.22,63595.55
417065,2019-04-06 16:00:00.000,167.16,159.2,163.19,166.9,149156
417066,2019-04-07 00:00:00.000,172.77,162,166.94,165.5,315416.8
